entity_id,gov_GOV_CMS,gov_GOV_DHS,gov_GOV_DOC,gov_GOV_DOD,gov_GOV_DOJ,gov_GOV_DOT,gov_GOV_ENERGY,gov_GOV_EOP,gov_GOV_EPA,gov_GOV_HHS,gov_GOV_HOUSE,gov_GOV_LABOR,gov_GOV_SENATE,gov_GOV_STATE,gov_GOV_TREASURY,gov_GOV_USDA,gov_GOV_WHITEHOUSE,issue_ACC,issue_ADV,issue_AER,issue_AGR,issue_ALC,issue_ANI,issue_APP,issue_ART,issue_AUT,issue_AVI,issue_BAN,issue_BEV,issue_BNK,issue_BUD,issue_CAW,issue_CDT,issue_CHM,issue_CIV,issue_COM,issue_CON,issue_CPI,issue_CPT,issue_CSP,issue_DEF,issue_DIS,issue_DOC,issue_ECN,issue_EDU,issue_ENG,issue_ENV,issue_FAM,issue_FIN,issue_FIR,issue_FOO,issue_FOR,issue_FUE,issue_GAM,issue_GOV,issue_HCR,issue_HOM,issue_HOU,issue_IMM,issue_IND,issue_INS,issue_INT,issue_LAW,issue_LBR,issue_MAN,issue_MAR,issue_MED,issue_MIA,issue_MMM,issue_MON,issue_NAT,issue_PHA,issue_POS,issue_REL,issue_RES,issue_RET,issue_ROD,issue_RRR,issue_SCI,issue_SMB,issue_SPO,issue_TAR,issue_TAX,issue_TEC,issue_TOB,issue_TOR,issue_TOU,issue_TRA,issue_TRD,issue_TRU,issue_UNM,issue_URB,issue_UTI,issue_VET,issue_WAS,issue_WEL,num_log_spend,num_log_filings
lobbyist_144733,0.0,0.0,0.0,0.0,1.28805,0.341193,0.0,0.232923,1.62372,0.0,1.238391,0.0,1.236288,0.0,0.28581,1.142529,0.291066,0.0,0.0,0.0,0.079625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662278,0.582653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079625,0.0,0.0,0.079625,0.0,0.0,0.0,0.0,0.0,0.079625,0.0,0.0,0.0,0.0,0.0,0.0,0.413743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079625,0.0,0.0,0.079625,0.079625,0.0,0.0,0.0,0.079625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142766
lobbyist_66072,0.0,1.082694,0.0,0.0,1.58265,1.190649,0.298095,0.478827,0.752679,0.0,1.246797,0.0,0.993399,0.0,0.0,0.0,0.692349,0.0,0.0,0.0,0.0,0.065866,0.0,0.0,0.065866,0.0,0.065866,0.0,0.0,0.0,0.5719,0.137111,0.0,0.0,0.0,0.0,0.0,0.06347,0.0,0.0,0.0,0.129336,0.0,0.06347,0.118741,0.129336,0.202977,0.06347,0.0,0.06347,0.0,0.0,0.0,0.0,0.0,0.06347,0.155626,0.316048,0.279163,0.0,0.0,0.0,0.316048,0.06347,0.0,0.0,0.0,0.0,0.0,0.0,0.065866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118741,0.0,0.0,0.0,0.08976,0.316048,0.0,0.0,0.0,0.316048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142748
lobbyist_38069,0.10473,0.937395,0.397572,1.20003,0.633093,0.357489,0.228216,0.722331,0.367335,0.301626,1.428996,0.0,1.452699,0.0,0.310101,0.690858,0.676758,0.0,0.0,0.044369,0.2394,0.025617,0.048144,0.0,0.0,0.0,0.086397,0.031374,0.0,0.022185,0.688918,0.0,0.0,0.0,0.0,0.025617,0.0,0.029076,0.027796,0.018114,0.486337,0.009682,0.0,0.06113,0.102482,0.068077,0.078308,0.022185,0.048144,0.0,0.030801,0.069931,0.019843,0.0,0.092242,0.180264,0.174406,0.0,0.064245,0.056991,0.0,0.01677,0.066751,0.084749,0.009682,0.014031,0.009682,0.0,0.065302,0.0,0.082278,0.0,0.0,0.0,0.011456,0.0,0.0,0.0,0.118112,0.009682,0.021138,0.0,0.199256,0.068202,0.0,0.0,0.0,0.105437,0.07626,0.0,0.0,0.0,0.0,0.048919,0.0,0.022185,0.0,0.142683
lobbyist_63116,0.0,0.717726,0.923568,1.780983,0.395424,0.116769,0.29076,0.427053,0.271122,0.0,1.28232,0.0,1.414593,0.0,0.116769,0.158493,0.515163,0.0,0.0,0.058887,0.04164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538393,0.0,0.0,0.0,0.0,0.058887,0.04164,0.0,0.0,0.0,0.0,0.058887,0.0,0.0,0.288943,0.105442,0.04164,0.0,0.0,0.0,0.0,0.147081,0.0,0.0,0.139663,0.0,0.0,0.0,0.0,0.0,0.04164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259474,0.046554,0.0,0.0,0.100527,0.131676,0.0,0.0,0.0,0.0,0.105442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142594
lobbyist_38858,0.0,0.0,0.0,0.0,0.751356,0.391977,0.377763,0.370104,1.748568,0.0,1.393878,0.0,1.393023,0.0,0.344556,0.965025,0.106086,0.0,0.0,0.0,0.068727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629806,0.475934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024421,0.0,0.0,0.0,0.105937,0.06656,0.0,0.060367,0.0,0.0,0.0,0.0,0.0,0.02935,0.0,0.0,0.089717,0.0,0.0,0.0,0.0,0.0,0.02935,0.0,0.0,0.0,0.0,0.0,0.0,0.538195,0.0,0.0,0.0,0.0,0.0,0.024421,0.0,0.024421,0.02935,0.0,0.0,0.164356,0.120331,0.0,0.0,0.0,0.089717,0.0,0.0,0.0,0.0,0.024421,0.024421,0.0,0.0,0.0,0.142564
lobbyist_66796,0.177492,1.092078,0.197028,1.682532,0.689097,0.376002,0.291669,0.313395,0.18417,0.186399,1.4277,0.0,1.365591,0.0,0.148197,0.240957,0.233994,0.0,0.0,0.069479,0.062264,0.015185,0.0,0.0,0.0,0.012949,0.137261,0.0,0.0,0.0,0.574461,0.0,0.0,0.0,0.0,0.024796,0.0,0.03544,0.026906,0.017534,0.668089,0.009372,0.0,0.052023,0.151623,0.095773,0.027266,0.0,0.029182,0.0,0.0,0.098061,0.0,0.0,0.044812,0.082842,0.263415,0.0,0.009372,0.024796,0.0,0.032466,0.089409,0.046716,0.043796,0.0,0.038138,0.0,0.06718,0.0,0.073795,0.021474,0.0,0.0,0.0,0.0,0.0,0.0,0.112586,0.009372,0.009372,0.0,0.082908,0.115611,0.0,0.0,0.0,0.076085,0.012949,0.0,0.0,0.019207,0.0,0.056914,0.0,0.0,0.0,0.142323
lobbyist_57218,0.147546,0.295656,0.692352,0.351027,0.551685,0.602898,1.247766,1.179822,0.961263,0.413508,0.914376,0.0,0.91368,0.0,0.605094,0.368964,1.184619,0.0,0.0,0.016847,0.129731,0.0,0.025734,0.0,0.0,0.016276,0.210661,0.0,0.0,0.0,0.428803,0.076354,0.0,0.0,0.019006,0.0,0.0,0.085952,0.016276,0.035281,0.185961,0.0,0.0,0.0,0.122976,0.448948,0.253478,0.0,0.047793,0.0,0.0,0.079882,0.031518,0.025734,0.14857,0.231089,0.064867,0.016847,0.044573,0.0,0.0,0.022286,0.0,0.210888,0.082932,0.0,0.023825,0.0,0.055343,0.0,0.025734,0.023825,0.0,0.0,0.0,0.031518,0.0,0.0,0.078403,0.025734,0.04474,0.019006,0.412351,0.17097,0.0,0.0,0.025734,0.158772,0.183825,0.0,0.0,0.0,0.031518,0.063578,0.0,0.0,0.0,0.142171
lobbyist_58563,0.198228,0.706074,0.651021,0.190605,0.903312,0.339207,0.094689,1.237197,0.372483,0.327777,0.694218,0.0,0.884613,0.0,1.629657,0.430878,1.085934,0.062957,0.026129,0.0,0.149491,0.0,0.0,0.0,0.019956,0.039913,0.069131,0.229584,0.028223,0.0,0.326787,0.028223,0.0,0.028223,0.0,0.019956,0.0,0.204522,0.089303,0.11712,0.05396,0.093873,0.0,0.0,0.071927,0.0,0.104241,0.0,0.316952,0.030916,0.0,0.030916,0.060695,0.0,0.106624,0.18432,0.164449,0.142588,0.066259,0.0,0.094265,0.021861,0.07004,0.267365,0.0,0.103697,0.0,0.0,0.070829,0.0,0.048883,0.039913,0.023044,0.0,0.0,0.088917,0.0,0.0,0.04799,0.019956,0.0,0.030916,0.527233,0.100046,0.028223,0.0,0.0,0.074479,0.311275,0.0,0.0,0.0,0.026129,0.0,0.0,0.0,0.0,0.141851
lobbyist_66499,0.160542,0.611118,1.09914,0.32895,0.679314,0.611388,0.46788,1.238724,0.273618,0.229551,0.798444,0.0,0.945972,0.0,1.237335,0.152379,1.217244,0.0,0.030015,0.0,0.030015,0.0,0.0,0.0,0.022925,0.085556,0.079413,0.061986,0.03242,0.0,0.387036,0.03242,0.0,0.03242,0.0,0.102338,0.0,0.12745,0.048037,0.150372,0.14559,0.0,0.0,0.0,0.0,0.194984,0.045849,0.0,0.17817,0.0,0.0,0.0,0.069722,0.056153,0.03242,0.190102,0.153393,0.067935,0.048037,0.09586,0.03242,0.025113,0.120164,0.258724,0.045849,0.075221,0.0,0.0,0.045849,0.0,0.056153,0.0,0.026471,0.0,0.0,0.03242,0.0,0.0,0.055128,0.022925,0.0,0.06553,0.484887,0.079411,0.03242,0.0,0.045849,0.154634,0.471845,0.0,0.0,0.0,0.030015,0.0,0.0,0.0,0.0,0.141745
lobbyist_72857,0.087777,0.507633,1.010727,0.078429,0.223995,0.253428,0.809991,1.25919,0.726708,0.252189,0.380208,0.0,0.631059,0.0,1.560477,0.112053,1.329921,0.028981,0.0,0.0,0.025099,0.0,0.0,0.0,0.0,0.0,0.035495,0.167341,0.0,0.0,0.141898,0.076334,0.0,0.025099,0.0,0.038883,0.0,0.087111,0.091978,0.025099,0.073327,0.141025,0.0,0.050197,0.053095,0.364797,0.292655,0.0,0.350853,0.0,0.0,0.0,0.076334,0.0,0.053095,0.215336,0.147704,0.043472,0.048228,0.0,0.112043,0.024114,0.024114,0.091978,0.05408,0.0,0.0,0.0,0.068571,0.0,0.032862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137308,0.082355,0.0,0.035495,0.508557,0.102864,0.0,0.028981,0.038883,0.130861,0.34856,0.0,0.0,0.025099,0.0,0.049213,0.0,0.0,0.0,0.14172
lobbyist_145248,0.845091,0.61491,0.840633,0.32055,0.39852,0.178848,0.248112,1.003881,0.22023,0.952215,1.025334,0.0,1.146912,0.0,0.898743,0.133245,1.300278,0.029866,0.0,0.0,0.072194,0.018199,0.017495,0.0,0.0,0.020201,0.032091,0.052841,0.0,0.009137,0.434071,0.018848,0.0,0.018848,0.007824,0.067561,0.0,0.167839,0.075989,0.103989,0.156915,0.035036,0.0,0.045737,0.010101,0.087933,0.094079,0.0,0.125024,0.010714,0.018063,0.034945,0.01745,0.0,0.08764,0.477457,0.129523,0.028638,0.067262,0.017495,0.109193,0.046559,0.039313,0.1345,0.076481,0.031002,0.02325,0.0,0.306491,0.0,0.008748,0.086772,0.0,0.0,0.007824,0.029866,0.0,0.027103,0.095208,0.036578,0.0,0.008748,0.435831,0.087138,0.0,0.013552,0.0,0.088309,0.247618,0.02165,0.0,0.0,0.017884,0.087879,0.0,0.0,0.0,0.141632
lobbyist_16223,0.269694,0.761742,0.475569,0.951603,0.548478,0.438765,0.215784,0.956439,0.183168,0.511446,1.367943,0.0,1.459587,0.0,0.612813,0.29004,1.002078,0.0,0.0,0.019072,0.101064,0.022022,0.0,0.0,0.0,0.009536,0.091331,0.03263,0.019072,0.019072,0.659581,0.0,0.0,0.0,0.0,0.022022,0.0,0.024996,0.015572,0.028286,0.386041,0.023953,0.0,0.063574,0.05907,0.077171,0.043258,0.019072,0.047047,0.013486,0.0,0.096268,0.017058,0.0,0.105286,0.276532,0.111981,0.038593,0.056866,0.048993,0.042606,0.028834,0.058596,0.083592,0.03613,0.019072,0.017058,0.0,0.144787,0.0,0.047992,0.0,0.0,0.0,0.026907,0.012062,0.021598,0.0,0.139417,0.029773,0.009849,0.0,0.395533,0.07233,0.0,0.0,0.0,0.135711,0.107793,0.0,0.036667,0.009536,0.0,0.054768,0.0,0.028607,0.0,0.140807
lobbyist_61342,0.426048,0.412515,1.219161,0.339867,0.360918,0.223647,0.617322,1.356222,0.531213,0.538608,0.658794,0.0,0.672861,0.0,1.127646,0.380835,1.330449,0.011649,0.011649,0.060313,0.100587,0.0,0.02405,0.0,0.0,0.015188,0.03596,0.220766,0.015188,0.0,0.180401,0.0,0.027589,0.0,0.037914,0.156164,0.0,0.157448,0.080682,0.099122,0.197824,0.042025,0.0,0.024969,0.064181,0.231334,0.241826,0.0,0.15394,0.0,0.052558,0.090274,0.014481,0.0,0.053315,0.317435,0.012401,0.0,0.13681,0.0,0.042958,0.0,0.037761,0.227876,0.067008,0.0,0.0,0.01601,0.095652,0.0,0.011649,0.109719,0.0,0.0,0.0,0.05197,0.0,0.021479,0.12221,0.060114,0.016981,0.024014,0.518564,0.165917,0.0,0.0,0.0,0.101014,0.327917,0.026837,0.031256,0.0,0.0,0.0,0.0,0.0,0.0,0.140774
lobbyist_61343,0.426048,0.412515,1.219161,0.339867,0.360918,0.223647,0.617322,1.356222,0.531213,0.538608,0.658794,0.0,0.672861,0.0,1.127646,0.380835,1.330449,0.011649,0.011649,0.060313,0.100587,0.0,0.02405,0.0,0.0,0.015188,0.03596,0.220766,0.015188,0.0,0.180401,0.0,0.027589,0.0,0.037914,0.156164,0.0,0.157448,0.080682,0.099122,0.197824,0.042025,0.0,0.024969,0.064181,0.231334,0.241826,0.0,0.15394,0.0,0.052558,0.090274,0.014481,0.0,0.053315,0.317435,0.012401,0.0,0.13681,0.0,0.042958,0.0,0.037761,0.227876,0.067008,0.0,0.0,0.01601,0.095652,0.0,0.011649,0.109719,0.0,0.0,0.0,0.05197,0.0,0.021479,0.12221,0.060114,0.016981,0.024014,0.518564,0.165917,0.0,0.0,0.0,0.101014,0.327917,0.026837,0.031256,0.0,0.0,0.0,0.0,0.0,0.0,0.140774
lobbyist_62548,0.426048,0.412515,1.219161,0.339867,0.360918,0.223647,0.617322,1.356222,0.531213,0.538608,0.658794,0.0,0.672861,0.0,1.127646,0.380835,1.330449,0.011649,0.011649,0.060313,0.100587,0.0,0.02405,0.0,0.0,0.015188,0.03596,0.220766,0.015188,0.0,0.180401,0.0,0.027589,0.0,0.037914,0.156164,0.0,0.157448,0.080682,0.099122,0.197824,0.042025,0.0,0.024969,0.064181,0.231334,0.241826,0.0,0.15394,0.0,0.052558,0.090274,0.014481,0.0,0.053315,0.317435,0.012401,0.0,0.13681,0.0,0.042958,0.0,0.037761,0.227876,0.067008,0.0,0.0,0.01601,0.095652,0.0,0.011649,0.109719,0.0,0.0,0.0,0.05197,0.0,0.021479,0.12221,0.060114,0.016981,0.024014,0.518564,0.165917,0.0,0.0,0.0,0.101014,0.327917,0.026837,0.031256,0.0,0.0,0.0,0.0,0.0,0.0,0.140748
lobbyist_65984,0.62145,0.70965,0.686607,0.451935,0.954222,0.88656,0.480312,1.214235,0.267,0.74331,0.706176,0.0,0.864579,0.0,0.66918,0.191538,1.295553,0.0,0.0,0.0,0.097648,0.0,0.0,0.0,0.0,0.023551,0.144219,0.0,0.06215,0.0,0.256189,0.0,0.0,0.0,0.016653,0.098479,0.0,0.016653,0.069538,0.037049,0.184549,0.0606,0.0,0.014895,0.122298,0.222191,0.080995,0.0,0.081507,0.0,0.016653,0.016653,0.0,0.033306,0.445181,0.401669,0.050648,0.0,0.031548,0.0,0.0,0.021804,0.025799,0.254295,0.0,0.0,0.096478,0.0,0.252158,0.0,0.047102,0.116549,0.0,0.0,0.173063,0.016653,0.0,0.0,0.053352,0.020396,0.0,0.066612,0.303543,0.06659,0.040791,0.016653,0.033306,0.295108,0.150763,0.028844,0.0,0.0,0.0,0.014895,0.0,0.0,0.0,0.140695
lobbyist_50836,0.168132,0.540477,0.986634,0.186942,0.867669,0.771273,0.255588,1.288728,0.417003,0.350556,0.698625,0.0,0.899046,0.0,1.228005,0.39927,1.156206,0.0,0.027657,0.0,0.130575,0.0,0.0,0.0,0.021123,0.073174,0.073174,0.10976,0.029873,0.0,0.351866,0.029873,0.0,0.029873,0.0,0.021123,0.0,0.143307,0.070134,0.141824,0.069311,0.032724,0.0,0.0,0.051742,0.111558,0.143061,0.0,0.086252,0.032724,0.0,0.032724,0.036587,0.0,0.088468,0.205675,0.129037,0.029873,0.070134,0.036587,0.027657,0.02314,0.15297,0.276463,0.0,0.215658,0.0,0.0,0.042247,0.0,0.051742,0.042247,0.0,0.0,0.0,0.064244,0.0,0.032724,0.050797,0.021123,0.0,0.0,0.503491,0.123751,0.029873,0.0,0.042247,0.254043,0.402521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140688
lobbyist_62605,0.426048,0.412515,1.219161,0.339867,0.360918,0.223647,0.617322,1.356222,0.531213,0.538608,0.658794,0.0,0.672861,0.0,1.127646,0.380835,1.330449,0.011649,0.011649,0.060313,0.100587,0.0,0.02405,0.0,0.0,0.015188,0.03596,0.220766,0.015188,0.0,0.180401,0.0,0.027589,0.0,0.037914,0.156164,0.0,0.157448,0.080682,0.099122,0.197824,0.042025,0.0,0.024969,0.064181,0.231334,0.241826,0.0,0.15394,0.0,0.052558,0.090274,0.014481,0.0,0.053315,0.317435,0.012401,0.0,0.13681,0.0,0.042958,0.0,0.037761,0.227876,0.067008,0.0,0.0,0.01601,0.095652,0.0,0.011649,0.109719,0.0,0.0,0.0,0.05197,0.0,0.021479,0.12221,0.060114,0.016981,0.024014,0.518564,0.165917,0.0,0.0,0.0,0.101014,0.327917,0.026837,0.031256,0.0,0.0,0.0,0.0,0.0,0.0,0.140648
lobbyist_62662,0.426048,0.412515,1.219161,0.339867,0.360918,0.223647,0.617322,1.356222,0.531213,0.538608,0.658794,0.0,0.672861,0.0,1.127646,0.380835,1.330449,0.011649,0.011649,0.060313,0.100587,0.0,0.02405,0.0,0.0,0.015188,0.03596,0.220766,0.015188,0.0,0.180401,0.0,0.027589,0.0,0.037914,0.156164,0.0,0.157448,0.080682,0.099122,0.197824,0.042025,0.0,0.024969,0.064181,0.231334,0.241826,0.0,0.15394,0.0,0.052558,0.090274,0.014481,0.0,0.053315,0.317435,0.012401,0.0,0.13681,0.0,0.042958,0.0,0.037761,0.227876,0.067008,0.0,0.0,0.01601,0.095652,0.0,0.011649,0.109719,0.0,0.0,0.0,0.05197,0.0,0.021479,0.12221,0.060114,0.016981,0.024014,0.518564,0.165917,0.0,0.0,0.0,0.101014,0.327917,0.026837,0.031256,0.0,0.0,0.0,0.0,0.0,0.0,0.140615
lobbyist_69840,0.472185,0.432552,0.904551,0.275568,0.155706,0.277845,0.189375,1.192626,0.251442,0.605412,1.153362,0.0,1.046412,0.0,1.180281,0.311721,1.338255,0.0,0.0,0.011554,0.066272,0.0,0.0,0.066705,0.0,0.018268,0.058721,0.124689,0.0,0.0,0.376189,0.011554,0.040848,0.0,0.0,0.078372,0.0,0.112659,0.056356,0.076776,0.188392,0.038692,0.0,0.031978,0.037388,0.075382,0.074444,0.0,0.185044,0.0,0.011554,0.044906,0.0,0.0,0.076933,0.343695,0.071811,0.0,0.044906,0.0,0.025835,0.0,0.03081,0.075184,0.176873,0.019256,0.031978,0.019256,0.191015,0.0,0.048654,0.03968,0.0,0.0,0.0,0.095119,0.0,0.0,0.052555,0.0,0.011554,0.023584,0.535489,0.035137,0.0,0.0,0.0,0.107832,0.433691,0.018268,0.0,0.0,0.0,0.03081,0.0,0.0,0.0,0.140522
lobbyist_144745,0.943536,0.572382,0.761148,0.284823,0.391107,0.111774,0.21339,1.028547,0.192216,1.054803,1.026018,0.0,1.141953,0.0,0.816168,0.093765,1.292865,0.029675,0.0,0.0,0.058267,0.018083,0.017383,0.0,0.0,0.01138,0.019594,0.052503,0.0,0.009078,0.422597,0.018728,0.0,0.018728,0.007774,0.067127,0.0,0.148946,0.066811,0.103323,0.143618,0.034811,0.0,0.045444,0.010036,0.078678,0.093476,0.0,0.111931,0.010645,0.017947,0.034721,0.017338,0.0,0.078386,0.534178,0.120001,0.028455,0.06683,0.017383,0.108493,0.04626,0.039061,0.133638,0.067299,0.030803,0.023101,0.0,0.3342,0.0,0.008691,0.103599,0.0,0.0,0.007774,0.029675,0.0,0.013465,0.098198,0.036344,0.0,0.0,0.398589,0.086579,0.0,0.013465,0.0,0.065586,0.225047,0.008047,0.0,0.0,0.017769,0.099607,0.0,0.0,0.0,0.140401
lobbyist_24640,0.0,0.208587,1.143837,0.292125,0.432498,0.78582,0.669105,1.254669,0.93423,0.08814,0.846705,0.0,0.998361,0.0,0.415509,0.251289,1.380708,0.0,0.0,0.021462,0.0628,0.030352,0.0,0.0,0.0,0.116468,0.0,0.032448,0.030352,0.030352,0.460508,0.098174,0.032448,0.04861,0.024782,0.180341,0.0,0.123912,0.087957,0.225733,0.120299,0.104374,0.0,0.038393,0.032448,0.228681,0.24018,0.0,0.05723,0.0,0.030352,0.024782,0.0,0.0,0.021462,0.089947,0.0,0.0,0.024782,0.0,0.0,0.042924,0.042924,0.046244,0.123259,0.021462,0.0,0.0,0.032448,0.0,0.028616,0.027148,0.0,0.0,0.0,0.0,0.050078,0.0,0.16714,0.038393,0.0,0.0,0.471971,0.148812,0.0,0.0,0.0,0.326891,0.282137,0.078962,0.0,0.0,0.021462,0.0,0.0,0.0,0.0,0.140238
lobbyist_64381,1.61304,0.0,0.0,0.0,0.129924,0.0,0.0,0.384696,0.0,1.643547,1.00176,0.0,1.126875,0.0,0.0,0.0,1.121883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063031,0.0,0.0,0.054586,0.0,0.633306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180648,0.0,0.0,0.0,0.14006
lobbyist_72723,0.085182,0.49395,1.008594,0.07611,0.217371,0.244899,1.077081,1.326525,0.837864,0.244731,0.368964,0.0,0.625764,0.0,1.155423,0.0,1.440168,0.027261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033388,0.133799,0.0,0.0,0.109867,0.030911,0.0,0.087445,0.0,0.036575,0.0,0.045366,0.086519,0.023609,0.068975,0.109045,0.0,0.023609,0.049944,0.464812,0.336767,0.0,0.224635,0.0,0.0,0.0,0.058173,0.0,0.049944,0.243447,0.151904,0.040892,0.045366,0.0,0.081784,0.022683,0.022683,0.086519,0.078132,0.0,0.0,0.0,0.064501,0.0,0.058173,0.0,0.0,0.0,0.0,0.0,0.0,0.036575,0.10555,0.077467,0.0,0.060649,0.509951,0.036575,0.0,0.027261,0.0,0.123094,0.355133,0.0,0.0,0.0,0.0,0.046292,0.0,0.0,0.0,0.139936
lobbyist_67291,0.32517,0.652818,0.422925,1.038921,0.512304,0.757161,0.665877,0.913164,0.554226,0.542373,1.25127,0.0,1.414236,0.0,0.101817,0.370758,0.884283,0.0,0.0,0.033304,0.1093,0.033304,0.0,0.0,0.0,0.0,0.054915,0.0,0.033304,0.0,0.707609,0.021611,0.029788,0.0,0.027193,0.0,0.0,0.183063,0.0,0.144374,0.348938,0.021611,0.0,0.021611,0.057214,0.236735,0.117048,0.0,0.027193,0.0,0.033304,0.027193,0.038456,0.0,0.029788,0.189901,0.102014,0.0,0.027193,0.0,0.021611,0.047099,0.047099,0.056981,0.068244,0.021611,0.0,0.0,0.102212,0.0,0.021611,0.094198,0.0,0.0,0.021611,0.0,0.021611,0.0,0.181458,0.021611,0.0,0.0,0.164345,0.07406,0.0,0.0,0.0,0.238041,0.134853,0.0,0.0,0.0,0.038456,0.021611,0.0,0.0,0.0,0.139901
lobbyist_143712,0.0,0.7524,1.09053,0.230847,0.313518,1.49541,0.528108,1.091907,0.578622,0.0,0.73419,0.0,0.962994,0.0,0.422703,0.0,1.185651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036209,0.219451,0.0,0.0,0.0,0.529869,0.190761,0.0,0.031358,0.0,0.0,0.0,0.0,0.0,0.038405,0.120998,0.031358,0.0,0.0,0.0,0.162941,0.194299,0.0,0.072418,0.0,0.0,0.0,0.031358,0.0,0.04858,0.038405,0.192958,0.0,0.0,0.0,0.0,0.0,0.0,0.110824,0.067567,0.123194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036209,0.038405,0.0,0.054314,0.036209,0.031358,0.0,0.190761,0.31217,0.120998,0.0,0.0,0.0,0.447735,0.317493,0.090523,0.0,0.04858,0.0,0.04858,0.031358,0.0,0.0,0.139894
lobbyist_65069,1.288068,0.029211,0.428085,0.180816,0.098421,0.0,0.048744,1.096983,0.086928,1.410534,0.695661,0.0,1.128144,0.0,0.943272,0.19035,1.108524,0.0,0.03536,0.0,0.064443,0.0,0.0,0.0,0.0,0.028871,0.028871,0.050007,0.0,0.0,0.160357,0.0,0.0,0.014436,0.0,0.022364,0.020415,0.0,0.0,0.0,0.067782,0.0,0.0,0.0,0.0,0.014436,0.014436,0.0,0.139242,0.0,0.0,0.020415,0.0,0.0,0.014436,0.623589,0.0,0.0,0.043307,0.0,0.028871,0.0,0.020415,0.0,0.014436,0.0,0.050007,0.022364,0.532453,0.0,0.0,0.085367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14594,0.0,0.049796,0.435846,0.03536,0.0,0.0,0.050007,0.014436,0.181138,0.0,0.0,0.0,0.0,0.045419,0.0,0.0,0.0,0.139487
lobbyist_43625,1.439331,0.0,0.023736,0.026685,0.110715,0.047745,0.0,0.443856,0.0,1.631193,1.08414,0.0,1.183341,0.0,0.038256,0.0,1.215567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471123,0.0,0.0,0.0,0.0,0.0,0.0,0.014228,0.012726,0.0,0.0,0.0,0.0,0.0,0.014228,0.0,0.011617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014228,0.682563,0.0,0.0,0.016429,0.0,0.012726,0.0,0.0,0.0,0.0,0.0,0.012726,0.0,0.530936,0.0,0.0,0.038178,0.0,0.0,0.0,0.0,0.0,0.0,0.014228,0.0,0.0,0.014228,0.155985,0.0,0.0,0.0,0.0,0.014228,0.025845,0.0,0.0,0.0,0.0,0.041182,0.0,0.0,0.0,0.139466
lobbyist_70162,1.001844,0.116211,0.288441,0.156498,0.439944,0.235701,0.712791,0.97002,0.818175,1.298895,0.981579,0.0,0.962907,0.0,0.538161,0.357624,1.229739,0.0,0.0,0.027039,0.118027,0.0,0.029206,0.0,0.025293,0.0,0.0,0.070509,0.029206,0.0,0.429017,0.086655,0.0,0.0,0.0,0.0,0.0,0.025293,0.025293,0.066596,0.076178,0.0,0.0,0.0,0.050586,0.25559,0.232043,0.0,0.102502,0.0,0.0,0.0,0.067763,0.0,0.162049,0.608316,0.025293,0.0,0.050586,0.0,0.0,0.025293,0.058411,0.090268,0.0,0.0,0.096969,0.0,0.280361,0.0,0.0,0.154118,0.0,0.0,0.0,0.0,0.0,0.0,0.084325,0.0,0.0,0.031993,0.230433,0.104664,0.029206,0.0,0.0,0.104664,0.148896,0.0,0.0,0.0,0.031993,0.086355,0.0,0.0,0.0,0.139431
